Id,SalePrice
2020,99951.40549149507
2021,105810.55713218763
2022,180349.21502984132
2023,135175.30733278737
2024,282573.4278896778
2025,360826.7399456867
2026,186120.50692915003
2027,167184.7826689814
2028,149006.99739649755
2029,167909.73520160612
2030,261055.6204075589
2031,235832.88878051614
2032,254581.47804244183
2033,251127.94668261404
2034,180837.243190086
2035,221378.79050471273
2036,206294.05824938408
2037,215105.21413263408
2038,322314.12144806015
2039,225191.94408142683
2040,294630.6380373451
2041,286657.331039753
2042,206808.45920976967
2043,179376.99991267777
2044,171540.23290312407
2045,211889.13145414082
2046,146679.88397170798
2047,133919.59346668943
2048,148445.14577815222
2049,143689.55387308332
2050,166146.36066081375
2051,108358.93183149645
2052,124332.03025590205
2053,150949.8059148403
2054,102219.02529253143
2055,147733.13892611794
2056,150996.70293845097
2057,111722.04725865962
2058,205690.41872439624
2059,132760.34096400614
2060,171014.05486276923
2061,164538.48239395517
2062,125582.76661293404
2063,124591.40245993539
2064,136575.6830200344
2065,114692.02786687989
2066,164543.4651324883
2067,127312.62564169752
2068,143156.3846467466
2069,86426.74776727497
2070,117252.2226530649
2071,100691.50055265907
2072,137765.76989077768
2073,132158.48091648406
2074,179656.8890102607
2075,144150.42927367598
2076,121565.52259347218
2077,153323.50210851102
2078,122018.54491475281
2079,133391.43904423882
2080,115690.74340900607
2081,125805.65488988033
2082,113133.46836116444
2083,145283.77968584994
2084,114305.99967143142
2085,112130.21724636585
2086,111884.83931228354
2087,117102.75265245451
2088,95172.88553086603
2089,85058.1809912597
2090,127641.81762777743
2091,103871.64127416509
2092,120508.1640973301
2093,103615.46476944846
2094,106061.30441109795
2095,147210.9243995669
2096,87061.43472278849
2097,103266.31571140187
2098,142378.8624945762
2099,63563.17266941718
2100,74562.60327012703
2101,110987.13147607658
2102,127669.354714092
2103,106018.6021459284
2104,139765.59952996264
2105,134818.53262249858
2106,63163.49073025213
2107,185701.533428843
2108,115141.30467409918
2109,105706.64494902642
2110,113659.8513833555
2111,130143.4338886674
2112,134067.45686556198
2113,116454.66156001885
2114,122981.787734888
2115,156454.38503640733
2116,111811.60128908113
2117,144938.68219589544
2118,124520.78472663306
2119,115785.49714412453
2120,119860.09565714851
2121,95851.69549194131
2122,119237.59980612324
2123,88774.99360248755
2124,160377.6669220997
2125,124388.09769606362
2126,151305.9214015991
2127,163693.32206944624
2128,125562.11852759712
2129,86276.98111896956
2130,128645.13925602385
2131,138430.2866766496
2132,106588.02953917306
2133,117133.87541930977
2134,122793.82399561655
2135,95772.36026834157
2136,74106.95927241695
2137,102802.73206339721
2138,124037.4599531535
2139,149119.0017072834
2140,140566.92763090608
2141,167480.332071862
2142,128362.65598413514
2143,148742.76760479584
2144,112960.17761766516
2145,140538.09597977172
2146,167948.68784444773
2147,145500.5016586347
2148,142982.82106008488
2149,149972.95615544176
2150,239842.22444280738
2151,122992.96152823763
2152,151577.95588594722
2153,171979.08596295546
2154,99921.0374079253
2155,138799.49886398058
2156,246362.50684078265
2157,232680.3847364874
2158,246825.8409281879
2159,223127.7391317556
2160,184654.9492011728
2161,238353.4736386216
2162,376232.6227020147
2163,336560.3555552715
2164,258651.74132712578
2165,206383.0828414737
2166,161494.6040657473
2167,215068.2342653054
2168,183201.5113903876
2169,193037.60317749646
2170,208467.04377649675
2171,157231.91902823595
2172,132108.3549278048
2173,189036.91581152982
2174,216161.37364008013
2175,285984.37321682315
2176,303681.6646580526
2177,238148.00189986225
2178,208464.945730206
2179,139124.38576108613
2180,191618.4731133953
2181,195902.2738795134
2182,227130.53397639375
2183,195429.5241236798
2184,115793.93543818653
2185,125064.39753372183
2186,147819.69405377348
2187,160440.8078155936
2188,157751.21282129473
2189,294615.1421009825
2190,80513.0040070868
2191,78494.85122606858
2192,89137.2506107578
2193,111673.89414458783
2194,111833.76243865261
2195,102078.60202735936
2196,100173.71877373432
2197,115610.58486845657
2198,154923.08448044822
2199,198864.5307951743
2200,146010.9378294844
2201,144968.4674133251
2202,219838.3238771054
2203,138243.3171972281
2204,167409.46178920352
2205,112258.73366471838
2206,136341.5085619195
2207,220915.3065016698
2208,269795.11246506707
2209,231694.29891624913
2210,126035.34774456578
2211,115578.21728946935
2212,122318.41708551167
2213,107419.03604010597
2214,130792.62151467596
2215,98354.28445412854
2216,137445.8700565775
2217,69285.32049797465
2218,82287.65656568244
2219,81284.55786691859
2220,79904.04030533087
2221,282769.5243250781
2222,262533.34432412335
2223,290488.7022752066
2224,213431.66817293374
2225,129643.07845277953
2226,172115.84182914897
2227,202138.16645397228
2228,274118.96018618497
2229,244423.75651887065
2230,154505.48005087412
2231,209431.4842568584
2232,181240.98991228567
2233,175487.51003398214
2234,248082.24513282068
2235,216660.98103398416
2236,251009.8392067182
2237,301897.37918993295
2238,199275.96615433108
2239,103113.01964074915
2240,156104.5149539304
2241,143928.0460512048
2242,120850.76051894852
2243,127396.82607760014
2244,107169.75568783107
2245,106158.38737428145
2246,135243.82790254938
2247,125005.32338270302
2248,125753.34675600751
2249,123342.38953194629
2250,130053.40632812446
2251,104532.60023897704
2252,175902.94632827071
2253,165857.34200165083
2254,186640.3533299775
2255,182308.83843809817
2256,174102.0589176437
2257,213220.69725166648
2258,162143.3790331912
2259,176648.5939747267
2260,145404.2935242924
2261,201455.87658496058
2262,205330.25461314616
2263,373519.4863526781
2264,492453.1722615526
2265,154092.19624429013
2266,290273.6552853141
2267,334060.56387878937
2268,399756.9421773317
2269,155613.56256338934
2270,201673.4931572751
2271,207839.71368222815
2272,198027.59394945862
2273,162865.0317490707
2274,181319.77362676404
2275,150361.28470379562
2276,193184.07594522685
2277,173540.46152905794
2278,149092.05147620966
2279,130885.24588371
2280,110369.5522395958
2281,165865.38900838874
2282,179628.71597103935
2283,111506.38343198411
2284,114479.29706863183
2285,143241.3240457579
2286,123687.48837589168
2287,357887.03557561385
2288,269434.8520088261
2289,349595.8069089959
2290,414115.2389028532
2291,334409.6171393259
2292,435553.49376732454
2293,450557.7311187021
2294,401097.2368673437
2295,475132.1505980938
2296,252226.58515557865
2297,347869.18248565635
2298,348448.24092226
2299,357769.2612529436
2300,320343.6710579742
2301,322375.31506475096
2302,251787.33242332868
2303,256295.21206359242
2304,243422.841728369
2305,196214.8598456501
2306,190015.09563135923
2307,204227.60259894174
2308,233948.6306644424
2309,277853.7146379433
2310,221905.59705276228
2311,209454.2511401917
2312,169209.4576794991
2313,170120.0022897842
2314,168030.88281006986
2315,182508.46478776663
2316,199700.86860774364
2317,188850.49725832365
2318,177859.18763912466
2319,186536.2730091205
2320,189481.720926167
2321,244926.806388581
2322,192229.19248906526
2323,195917.08879796203
2324,202961.3568918659
2325,214764.04985938343
2326,189632.78407309635
2327,202390.828217292
2328,221512.9668586411
2329,194419.40774619847
2330,184639.6051531908
2331,331718.3726485219
2332,404416.77790735295
2333,321801.3507936396
2334,250163.9634201839
2335,291004.33214716386
2336,291212.6697624179
2337,190141.87526417803
2338,250811.62115444764
2339,229332.68355284954
2340,357755.623908368
2341,219978.6384156693
2342,240886.45532560247
2343,236462.5514971523
2344,217696.3679021416
2345,228264.95587664706
2346,220112.13815156434
2347,196314.13204632723
2348,243400.72249093014
2349,175971.8788128153
2350,305850.3703120229
2351,237798.66142299058
2352,243262.05679185054
2353,241232.48472167898
2354,143038.19004198036
2355,149207.3898318927
2356,150730.1116243869
2357,192304.98742475943
2358,196721.71698622356
2359,132652.41599493235
2360,120985.01492600827
2361,149508.91539433066
2362,248046.06465972692
2363,143175.14919261017
2364,162909.19520579866
2365,222925.87934079042
2366,207300.18199372565
2367,230057.18169392878
2368,218966.3003940312
2369,218086.3718998425
2370,172281.05099898044
2371,161487.23440723252
2372,186840.53230996247
2373,286552.82133197977
2374,319379.2266496538
2375,241988.01956238973
2376,286588.8071098602
2377,309815.20466212323
2378,157204.74310002822
2379,199311.53154053615
2380,145783.84754388063
2381,169439.46667383402
2382,219101.23780521742
2383,199901.66444794525
2384,241571.50086209257
2385,172125.86411106578
2386,131485.07999544055
2387,132905.95371019805
2388,106865.70372765466
2389,119715.82555982348
2390,153198.65552435507
2391,147888.08111122792
2392,115431.25122634547
2393,176928.45501032547
2394,145768.89326159738
2395,213143.65783836818
2396,144947.0997792281
2397,210824.9052146926
2398,132288.1115155333
2399,72040.09844365178
2400,79026.34162128523
2401,127335.09810560595
2402,137730.97094250907
2403,148222.96542998636
2404,151229.17496399
2405,157762.11291616206
2406,146238.29545034948
2407,127188.01789886663
2408,156984.3858390251
2409,118644.93441419752
2410,168659.92034121
2411,114314.06521013507
2412,150244.6372742635
2413,129400.49145578982
2414,158458.45349493428
2415,133802.00920487888
2416,126348.32791929599
2417,140068.3783716873
2418,139920.53058551825
2419,127648.78355819371
2420,124918.66287501353
2421,131167.8879539377
2422,104972.31445749226
2423,114077.37882804523
2424,153154.1729443853
2425,205088.29692416455
2426,128753.02685016241
2427,129287.33961519592
2428,187553.19347460396
2429,115262.04813244544
2430,133867.7253295417
2431,112687.16711366494
2432,150808.44875260678
2433,147114.18152867132
2434,137250.70157587153
2435,145056.97767975638
2436,113113.73165461842
2437,104435.4181153295
2438,124784.27624358908
2439,99202.85636836247
2440,128142.99613447503
2441,87767.43401613277
2442,96806.40940100155
2443,124727.26647561215
2444,126816.87086107553
2445,93159.20359253189
2446,136614.85564417494
2447,184717.1447513633
2448,129520.55028911514
2449,123416.7862958843
2450,150970.4844212755
2451,123032.05288773777
2452,190143.3999769242
2453,98139.91508743484
2454,114123.32483424585
2455,121743.87386476537
2456,123087.3120031709
2457,139892.429558376
2458,140377.8844844762
2459,109150.67123965043
2460,148453.73089401805
2461,132721.45611827663
2462,130270.41042935106
2463,126996.76137760993
2464,170644.17392406458
2465,140059.82949603486
2466,120366.9579341592
2467,137630.1530476738
2468,88246.4962488861
2469,82313.29571532157
2470,186913.1771809779
2471,208361.60173769106
2472,150677.18431137284
2473,115060.26991378365
2474,71938.13293013617
2475,212861.38605679478
2476,116073.9985713148
2477,118423.64241675852
2478,144630.60176557052
2479,101295.37868007996
2480,153938.68941093635
2481,121718.79128538474
2482,127346.5644033688
2483,112362.2359182965
2484,123687.62100886593
2485,129537.21566395412
2486,140502.53719528418
2487,163104.5221717034
2488,176038.4002219678
2489,155805.18921491908
2490,140646.8879894924
2491,99566.47072778748
2492,203882.02220678085
2493,154193.04755132794
2494,139387.7598351463
2495,81440.6535365025
2496,243417.31435107483
2497,148466.40819554255
2498,116974.713250456
2499,83203.60599887448
2500,123250.82292145777
2501,134819.8191802348
2502,134723.254581233
2503,95826.46204562877
2504,169349.58823844726
2505,229636.45872284053
2506,250632.58183111457
2507,275884.9467438442
2508,250566.52485649532
2509,224918.6416780515
2510,225802.7906249213
2511,177325.89209897627
2512,204365.73181008914
2513,225599.32840464034
2514,255772.11334777158
2515,149156.10787497475
2516,180090.10747309623
2517,151796.5480341085
2518,160051.91902561442
2519,242086.11465145883
2520,226835.58801990343
2521,186419.94184052176
2522,223789.6552701885
2523,113863.11000010259
2524,139127.4013566716
2525,147442.73696256103
2526,140788.3110260139
2527,124542.41034280027
2528,131550.5208921292
2529,145882.71412217064
2530,133652.0853860861
2531,249026.68440152716
2532,223325.4650914774
2533,197242.2889164684
2534,232111.01337960866
2535,277521.29935747443
2536,231625.72004294622
2537,247324.14680455762
2538,185652.9122769493
2539,192291.8497029411
2540,182728.58747552487
2541,184254.09964102626
2542,161759.8911366694
2543,115947.52559153785
2544,115573.93187398919
2545,130864.0120707887
2546,125906.50075410662
2547,140716.69080209595
2548,163841.20209585028
2549,155006.01590700803
2550,818014.7861221877
2551,139937.12882946408
2552,132758.19439892235
2553,78522.69310681347
2554,92430.96838031802
2555,119358.79997736562
2556,102507.99123036733
2557,107265.93343880905
2558,161173.57738909178
2559,128863.21875788343
2560,164617.30273735835
2561,160272.22183828542
2562,141692.73453584727
2563,147364.031525221
2564,218317.46921344474
2565,150124.69076181017
2566,148451.71135859346
2567,138796.33754330524
2568,204753.68902252155
2569,228738.42360047472
2570,119973.61281785417
2571,178663.02351671454
2572,150697.13833389472
2573,210922.36493114557
2574,287643.993252461
2575,133463.39507987644
2576,115061.20135203381
2577,145244.06558946322
2578,82009.26873494832
2579,65921.65666340149
2580,95990.81664773401
2581,113299.6437990449
2582,116516.73622278361
2583,257597.46855256552
2584,167162.69654586542
2585,190471.6266231126
2586,215856.13904819917
2587,198516.83013472264
2588,143821.79947765492
2589,151051.87290470718
2590,209657.79810533387
2591,225798.67022512294
2592,211012.01649950852
2593,249805.65630403275
2594,189783.61842967386
2595,211887.17311287357
2596,282421.3189336987
2597,192281.92266916487
2598,292807.5941139049
2599,330587.7166531239
2600,127252.81154323419
2601,145019.32378598428
2602,87516.80751808932
2603,96633.12219991353
2604,93279.53340207628
2605,83519.12383092708
2606,142024.67011844256
2607,233826.6651432468
2608,194616.42288002835
2609,181220.26656811603
2610,110234.6436012164
2611,105604.59172880379
2612,162481.03863296166
2613,133839.18013299184
2614,126060.75070256337
2615,157432.61376478782
2616,153874.85101854242
2617,175752.23221121542
2618,191124.8141169579
2619,193933.8953874757
2620,192198.35889494175
2621,170798.55043809258
2622,175556.0162906652
2623,237604.19557481428
2624,315973.8403497062
2625,266938.8651339975
2626,179444.92076319116
2627,165524.25807277547
2628,480832.9148885221
2629,522630.182068733
2630,397310.43149486906
2631,471371.5102761666
2632,412922.6550470364
2633,293013.68413926713
2634,416835.0442488153
2635,157004.79005085758
2636,179476.031440703
2637,182945.21710080942
2638,255298.50092471374
2639,190448.32230640823
2640,149598.82501375314
2641,111165.39202063084
2642,179905.7831406149
2643,109757.83106016222
2644,120934.98242653963
2645,115429.41476389306
2646,100678.29646586813
2647,110284.96678853843
2648,146593.83083740962
2649,160635.72303106476
2650,141593.77339962785
2651,146018.4368984382
2652,401723.0129217022
2653,247622.24166722945
2654,258730.2701792701
2655,394310.3679824698
2656,326411.9796626523
2657,334283.037970109
2658,295685.47872864275
2659,314499.44326829165
2660,366552.2469071805
2661,332214.8996077425
2662,348314.4038903301
2663,289795.68636067025
2664,277443.77621269465
2665,324107.01427307876
2666,281312.9952558171
2667,176653.61007201098
2668,182483.0228274761
2669,179808.49126149676
2670,272356.3587653601
2671,190269.19622480837
2672,204941.5505660583
2673,199321.20116459698
2674,195288.9926149741
2675,188507.9600710456
2676,195588.07918405932
2677,197427.24872891515
2678,254532.05807990633
2679,279072.3067366341
2680,285266.50459515734
2681,403827.62473851955
2682,329308.6204426597
2683,586822.7130874821
2684,322604.08250652405
2685,327893.87384559936
2686,236636.69281468377
2687,307689.73914495396
2688,213889.29505446352
2689,213074.4120445185
2690,392806.547841571
2691,187060.70846795617
2692,147451.4122432238
2693,201099.68290305458
2694,138164.70136413857
2695,196395.44721115453
2696,187183.38732700067
2697,181908.47639598264
2698,198698.46607601296
2699,170150.17111120274
2700,157171.52282005316
2701,155879.21865152393
2702,119541.8364254715
2703,134991.0483136273
2704,139510.2447340919
2705,114329.09425685632
2706,113576.7499846273
2707,128065.43039583326
2708,130619.12040116616
2709,103696.97205023143
2710,129141.63054607788
2711,244702.25360737366
2712,400253.1915147045
2713,176984.7255051172
2714,156748.55992816272
2715,162245.82932557678
2716,151351.01562494432
2717,189686.2582514667
2718,219836.6243176872
2719,151428.06885929065
2720,184530.92723645392
2721,131784.0153806673
2722,158571.63095785785
2723,141527.40430070926
2724,126114.16348932854
2725,130200.83810207396
2726,144121.332938652
2727,178300.6443607503
2728,192947.11813413055
2729,149296.43139413284
2730,143975.67449372628
2731,136524.90743175364
2732,127519.93635898698
2733,159215.15550493018
2734,141174.50443980083
2735,132543.26138775874
